#N	rel_err
571	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
581	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
591	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
601	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
611	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
621	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
631	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
641	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
651	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
661	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
671	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
681	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
691	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
701	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
711	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
721	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
731	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
741	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
751	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
761	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
771	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
781	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
791	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
801	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
811	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
821	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
831	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
841	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
851	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
861	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
871	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
881	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
891	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
901	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
911	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
921	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
931	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
941	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
951	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
961	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
971	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
981	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
991	4001902021149703842568687694019629301955498906276093284085777039360.000000000000000
